Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation
-33.95772,18.41931,2025-09-24T03:00:00Z,1,832,13.96,151,10.5,36.0,17.7,0.0
-33.94821,18.41821,2025-09-24T03:00:00Z,1,651,18.08,105,19.5,27.8,24.5,0.0
-33.94339,18.42768,2025-09-24T03:00:00Z,1,740,17.98,180,39.6,29.9,19.6,0.0
-33.95933,18.42561,2025-09-24T03:00:00Z,1,675,9.78,120,19.5,20.5,22.0,0.0
-33.95821,18.40266,2025-09-24T03:00:00Z,1,758,18.61,135,37.2,15.3,21.7,0.0
-33.94679,18.42399,2025-09-24T03:00:00Z,1,684,8.23,178,14.2,39.1,22.4,0.28
-33.96581,18.40833,2025-09-24T03:00:00Z,1,841,24.1,99,25.6,35.6,16.2,0.0
-33.97621,18.39255,2025-09-24T03:00:00Z,1,807,12.08,117,36.8,37.9,26.5,0.0
-33.95859,18.40356,2025-09-24T03:00:00Z,1,665,11.39,115,17.6,26.7,23.9,0.0
-33.95333,18.41389,2025-09-24T03:00:00Z,1,735,12.96,134,28.0,28.9,23.4,0.0
-33.93837,18.42676,2025-09-24T03:00:00Z,1,647,28.91,113,21.5,20.2,27.2,0.0
-33.94199,18.42455,2025-09-24T03:00:00Z,1,688,16.34,164,39.6,28.9,16.6,0.0
-33.9581,18.40404,2025-09-24T03:00:00Z,1,620,14.84,132,14.5,20.8,17.8,0.0
-33.96453,18.42273,2025-09-24T03:00:00Z,1,823,8.35,109,13.4,18.8,25.1,0.0
-33.9737,18.4127,2025-09-24T03:00:00Z,1,841,23.75,118,36.3,28.5,17.6,0.0
-33.95469,18.4183,2025-09-24T03:00:00Z,1,632,17.71,146,22.1,28.0,25.5,0.0
-33.96894,18.42204,2025-09-24T03:00:00Z,1,841,6.84,141,36.1,16.5,18.2,0.0
-33.94192,18.42031,2025-09-24T03:00:00Z,1,806,21.52,153,14.5,15.7,24.8,0.0
-33.96699,18.41339,2025-09-24T03:00:00Z,1,883,23.85,178,14.3,36.0,16.2,0.0
-33.93892,18.422,2025-09-24T03:00:00Z,1,900,12.31,171,24.7,15.2,19.6,0.0
-33.97603,18.41197,2025-09-24T03:00:00Z,1,642,6.4,153,11.0,37.4,19.7,0.0
-33.96222,18.40509,2025-09-24T03:00:00Z,1,753,19.11,128,36.9,21.6,22.1,0.0
-33.96015,18.40357,2025-09-24T03:00:00Z,1,794,14.56,143,14.8,21.7,24.9,0.0
-33.97459,18.41864,2025-09-24T03:00:00Z,1,701,20.24,172,35.4,33.1,20.9,0.0
-33.9544,18.43457,2025-09-24T03:00:00Z,1,642,6.03,91,13.0,32.3,21.9,0.0
-33.96092,18.41246,2025-09-24T03:00:00Z,1,721,21.06,136,23.9,24.1,23.6,0.0
-33.97657,18.41086,2025-09-24T03:00:00Z,1,612,16.94,92,20.5,30.0,26.3,0.0
-33.96188,18.40173,2025-09-24T03:00:00Z,1,866,10.03,126,21.3,26.1,16.3,0.0
-33.94385,18.4251,2025-09-24T03:00:00Z,1,682,10.07,132,19.3,20.0,19.0,0.0
-33.97396,18.41768,2025-09-24T03:00:00Z,1,885,17.96,102,38.9,32.8,21.2,0.0
-33.96356,18.39985,2025-09-24T03:00:00Z,1,610,10.85,122,35.9,21.8,24.7,0.0
-33.94632,18.42145,2025-09-24T03:00:00Z,1,769,12.15,175,31.6,22.5,18.9,0.0
-33.9464,18.41086,2025-09-24T03:00:00Z,1,763,19.54,132,35.1,34.9,26.0,0.0
-33.94633,18.39728,2025-09-24T03:00:00Z,1,740,10.93,134,21.6,27.3,23.3,0.0
-33.96831,18.42811,2025-09-24T03:00:00Z,1,721,19.43,98,32.9,23.8,20.7,0.0
-33.94552,18.40549,2025-09-24T03:00:00Z,1,795,25.88,90,36.7,28.8,23.6,0.0
-33.97526,18.41826,2025-09-24T03:00:00Z,1,682,27.13,137,38.4,16.8,24.2,0.0
-33.93978,18.41746,2025-09-24T03:00:00Z,1,613,12.76,119,15.5,20.5,17.6,0.0
-33.94578,18.42566,2025-09-24T03:00:00Z,1,867,29.93,140,14.4,24.7,20.2,0.25
-33.94238,18.42969,2025-09-24T03:00:00Z,1,731,9.76,170,35.6,24.6,27.7,0.0
-33.9461,18.39881,2025-09-24T03:00:00Z,1,676,7.67,96,25.6,37.2,18.6,0.0
-33.9407,18.3994,2025-09-24T03:00:00Z,1,813,18.11,99,36.0,37.5,21.2,0.0
-33.93807,18.42399,2025-09-24T03:00:00Z,1,881,29.95,92,26.6,33.7,21.7,0.0
-33.96921,18.4124,2025-09-24T03:00:00Z,1,800,8.64,128,27.5,33.0,26.8,0.0
-33.95581,18.40344,2025-09-24T03:00:00Z,1,757,22.09,162,16.3,35.9,19.3,0.0
-33.96204,18.4182,2025-09-24T03:00:00Z,1,623,21.42,166,22.1,30.6,26.0,0.0
-33.95009,18.43426,2025-09-24T03:00:00Z,1,637,20.31,150,25.0,38.8,18.4,0.0
-33.94462,18.39483,2025-09-24T03:00:00Z,1,653,12.19,139,34.6,21.4,19.9,0.0
-33.93909,18.40816,2025-09-24T03:00:00Z,1,665,10.8,93,14.1,36.2,19.0,0.0
-33.95836,18.40763,2025-09-24T03:00:00Z,1,857,5.94,152,18.6,32.8,19.9,0.0
-33.94541,18.39392,2025-09-24T03:00:00Z,1,729,8.54,140,35.2,19.5,27.4,0.0
-33.94186,18.41445,2025-09-24T03:00:00Z,1,897,23.27,131,11.7,38.8,26.5,0.0
-33.9469,18.41414,2025-09-24T03:00:00Z,1,667,24.16,91,36.0,19.3,26.7,0.0
-33.95248,18.41088,2025-09-24T03:00:00Z,1,705,20.55,149,11.7,31.8,19.9,0.42
-33.9757,18.41556,2025-09-24T03:00:00Z,1,853,11.49,146,25.8,23.4,26.4,0.0
-33.95637,18.3965,2025-09-24T03:00:00Z,1,828,15.54,151,22.5,20.6,26.7,0.0
-33.96469,18.41277,2025-09-24T03:00:00Z,1,789,16.55,118,32.9,29.9,17.9,0.0
-33.95383,18.42046,2025-09-24T03:00:00Z,1,799,12.42,174,15.5,29.0,16.1,0.0
-33.96143,18.40421,2025-09-24T03:00:00Z,1,791,21.92,137,34.5,31.4,16.7,0.31
-33.97645,18.42233,2025-09-24T03:00:00Z,1,749,11.67,140,17.1,18.9,26.9,0.0
-33.97312,18.39259,2025-09-24T03:00:00Z,1,832,11.79,109,19.5,38.8,24.6,0.0
-33.95414,18.43059,2025-09-24T03:00:00Z,1,648,27.06,109,34.8,36.5,24.0,0.0
-33.94073,18.40354,2025-09-24T03:00:00Z,1,776,26.14,148,12.4,32.0,24.7,0.0
-33.97245,18.4194,2025-09-24T03:00:00Z,1,655,25.48,166,29.7,21.2,17.0,0.11
-33.97452,18.39525,2025-09-24T03:00:00Z,1,868,15.32,165,14.0,15.1,16.2,0.0
-33.96153,18.42604,2025-09-24T03:00:00Z,1,852,21.36,121,23.6,37.2,27.6,0.0
-33.97512,18.43207,2025-09-24T03:00:00Z,1,838,18.89,147,31.4,24.4,16.6,0.12
-33.94338,18.41391,2025-09-24T03:00:00Z,1,897,12.1,105,18.5,25.7,27.5,0.0
-33.95735,18.41803,2025-09-24T03:00:00Z,1,807,26.8,115,38.5,33.7,26.1,0.0
-33.96588,18.41152,2025-09-24T03:00:00Z,1,876,24.69,147,13.8,21.7,27.1,0.0
-33.95106,18.43259,2025-09-24T03:00:00Z,1,859,23.82,147,24.5,30.8,26.2,0.0
-33.93769,18.40702,2025-09-24T03:00:00Z,1,689,12.3,180,10.9,17.6,19.8,0.0
-33.94744,18.40314,2025-09-24T03:00:00Z,1,829,23.02,127,19.1,19.7,25.1,0.0
-33.95293,18.39256,2025-09-24T03:00:00Z,1,864,27.97,118,27.4,17.3,24.2,0.1
-33.93782,18.39912,2025-09-24T03:00:00Z,1,862,23.39,117,31.0,27.5,24.7,0.0
-33.93997,18.40714,2025-09-24T03:00:00Z,1,691,13.0,133,38.2,23.6,17.3,0.0
-33.94275,18.39669,2025-09-24T03:00:00Z,1,814,22.78,140,19.6,32.3,26.1,0.0
-33.96843,18.41787,2025-09-24T03:00:00Z,1,742,29.16,166,25.2,33.4,17.2,0.0
-33.9508,18.4157,2025-09-24T03:00:00Z,1,873,5.34,94,34.5,15.5,27.3,0.0
-33.97403,18.4059,2025-09-24T03:00:00Z,1,794,27.34,108,31.6,26.0,27.6,0.0
-33.97244,18.42398,2025-09-24T03:00:00Z,1,609,16.12,123,39.6,15.6,18.9,0.0
-33.96431,18.41175,2025-09-24T03:00:00Z,1,686,15.9,177,26.6,19.6,21.9,0.0
-33.95156,18.42038,2025-09-24T03:00:00Z,1,695,24.53,154,28.6,22.8,19.8,0.0
-33.97309,18.40797,2025-09-24T03:00:00Z,1,843,7.16,137,28.8,27.7,19.5,0.0
-33.95746,18.39223,2025-09-24T03:00:00Z,1,848,7.07,129,16.9,38.8,25.3,0.0
-33.95588,18.42407,2025-09-24T03:00:00Z,1,871,7.43,153,38.0,25.9,22.5,0.0
-33.95765,18.41449,2025-09-24T03:00:00Z,1,784,24.31,180,10.7,33.3,23.9,0.0
-33.96061,18.41545,2025-09-24T03:00:00Z,1,847,22.88,144,13.3,16.4,23.9,0.0
-33.95488,18.39343,2025-09-24T03:00:00Z,1,730,21.42,119,24.9,38.9,22.4,0.0
-33.94704,18.39559,2025-09-24T03:00:00Z,1,674,29.43,93,30.1,21.6,27.6,0.0
-33.95121,18.39519,2025-09-24T03:00:00Z,1,836,5.88,118,30.3,33.1,20.5,0.0
-33.97095,18.43411,2025-09-24T03:00:00Z,1,711,7.22,100,12.0,32.4,26.8,0.0
-33.95209,18.4343,2025-09-24T03:00:00Z,1,655,9.91,94,31.0,34.5,20.1,0.29
-33.97113,18.41042,2025-09-24T03:00:00Z,1,786,26.64,145,28.9,34.6,22.1,0.0
-33.95435,18.40523,2025-09-24T03:00:00Z,1,801,6.72,150,13.5,18.5,21.3,0.0
-33.94848,18.39678,2025-09-24T03:00:00Z,1,642,20.14,159,27.2,25.7,27.2,0.0
-33.96451,18.39389,2025-09-24T03:00:00Z,1,687,15.01,109,38.1,33.8,17.3,0.31
-33.97485,18.43364,2025-09-24T03:00:00Z,1,695,22.2,170,23.1,36.2,17.2,0.0
-33.94245,18.41991,2025-09-24T03:00:00Z,1,776,12.34,117,14.6,39.3,22.0,0.0
-33.93962,18.40381,2025-09-24T03:00:00Z,1,698,10.59,105,20.9,22.4,25.8,0.0
-33.9759,18.42344,2025-09-24T03:00:00Z,1,835,16.36,153,14.3,23.1,18.5,0.0
-33.94656,18.41044,2025-09-24T03:00:00Z,1,781,6.15,122,33.7,39.6,22.8,0.0
-33.93802,18.39647,2025-09-24T03:00:00Z,1,710,8.01,140,15.8,25.7,19.8,0.49
-33.96317,18.4271,2025-09-24T03:00:00Z,1,747,7.25,174,15.8,22.8,17.9,0.0
-33.94957,18.41726,2025-09-24T03:00:00Z,1,699,18.61,128,12.9,30.4,23.6,0.08
-33.959,18.43306,2025-09-24T03:00:00Z,1,693,23.99,90,34.7,37.8,23.7,0.0
-33.94558,18.42497,2025-09-24T03:00:00Z,1,896,14.88,165,19.4,32.8,22.7,0.0
-33.96077,18.43041,2025-09-24T03:00:00Z,1,873,16.52,143,29.9,20.2,21.5,0.0
-33.96746,18.43075,2025-09-24T03:00:00Z,1,736,15.26,112,30.9,25.1,25.6,0.0
-33.96923,18.41126,2025-09-24T03:00:00Z,1,888,8.65,117,15.3,15.7,20.3,0.0
-33.9542,18.40046,2025-09-24T03:00:00Z,1,763,16.21,113,28.0,17.8,17.3,0.0
-33.95495,18.40371,2025-09-24T03:00:00Z,1,888,22.99,148,18.9,32.6,28.0,0.0
-33.96247,18.42267,2025-09-24T03:00:00Z,1,859,9.07,141,22.4,29.0,16.6,0.0
-33.97306,18.43578,2025-09-24T03:00:00Z,1,742,21.69,164,15.7,29.9,25.8,0.0
-33.97461,18.42965,2025-09-24T03:15:00Z,1,803,14.42,106,24.9,16.7,19.6,0.0
-33.94953,18.42914,2025-09-24T03:15:00Z,1,869,29.74,119,22.4,27.9,27.1,0.0
-33.97749,18.40595,2025-09-24T03:15:00Z,1,690,6.03,138,11.5,37.0,16.9,0.0
-33.94276,18.4313,2025-09-24T03:15:00Z,1,710,24.89,131,19.1,25.2,23.0,0.0
-33.97749,18.40663,2025-09-24T03:15:00Z,1,799,15.77,132,22.1,38.6,25.9,0.16
-33.93848,18.40741,2025-09-24T03:15:00Z,1,765,12.64,159,39.0,34.1,17.7,0.0
-33.96457,18.43725,2025-09-24T03:15:00Z,1,851,14.86,90,38.7,36.7,25.7,0.0
-33.94116,18.39875,2025-09-24T03:15:00Z,1,773,16.62,162,29.2,22.4,19.6,0.0
-33.94344,18.43214,2025-09-24T03:15:00Z,1,741,9.59,174,18.4,29.8,23.9,0.0
-33.96911,18.42464,2025-09-24T03:15:00Z,1,812,21.86,101,31.0,24.7,22.8,0.33
-33.96691,18.42812,2025-09-24T03:15:00Z,1,852,21.2,120,26.7,19.2,16.4,0.0
-33.96239,18.41149,2025-09-24T03:15:00Z,1,882,21.36,98,20.3,39.9,26.3,0.0
-33.96916,18.40995,2025-09-24T03:15:00Z,1,764,18.9,169,19.9,17.0,26.9,0.0
-33.95545,18.42317,2025-09-24T03:15:00Z,1,702,17.57,163,26.3,25.5,18.0,0.0
-33.95403,18.40234,2025-09-24T03:15:00Z,1,697,5.08,144,37.5,24.5,20.8,0.0
-33.94342,18.43762,2025-09-24T03:15:00Z,1,632,25.07,99,37.0,21.6,26.5,0.0
-33.96279,18.42543,2025-09-24T03:15:00Z,1,666,27.58,169,16.4,17.2,19.2,0.0
-33.95915,18.39635,2025-09-24T03:15:00Z,1,703,11.79,92,33.6,29.9,27.0,0.35
-33.96575,18.39987,2025-09-24T03:15:00Z,1,682,27.38,113,25.6,30.4,24.4,0.0
-33.93734,18.42951,2025-09-24T03:15:00Z,1,732,8.27,99,31.9,39.2,18.7,0.0
-33.96221,18.40288,2025-09-24T03:15:00Z,1,659,7.76,133,14.8,17.6,18.3,0.0
-33.94517,18.40251,2025-09-24T03:15:00Z,1,626,7.28,96,21.6,27.3,20.8,0.0
-33.96847,18.39585,2025-09-24T03:15:00Z,1,711,19.05,178,21.3,19.7,22.0,0.0
-33.96882,18.42943,2025-09-24T03:15:00Z,1,667,26.06,138,18.7,15.3,25.8,0.0
-33.93826,18.42205,2025-09-24T03:15:00Z,1,650,5.36,142,28.5,23.8,22.8,0.0
-33.96882,18.41851,2025-09-24T03:15:00Z,1,661,15.33,93,28.9,18.3,24.8,0.0
-33.94084,18.42791,2025-09-24T03:15:00Z,1,633,20.26,155,21.1,24.3,24.3,0.0
-33.94579,18.4142,2025-09-24T03:15:00Z,1,862,21.29,148,31.1,17.9,26.9,0.0
-33.94161,18.39342,2025-09-24T03:15:00Z,1,721,12.49,115,30.6,34.3,23.4,0.0
-33.97461,18.40182,2025-09-24T03:15:00Z,1,739,19.55,108,12.5,18.0,21.8,0.0
-33.94317,18.43061,2025-09-24T03:15:00Z,1,870,25.95,123,21.1,33.9,25.3,0.0
-33.96297,18.43355,2025-09-24T03:15:00Z,1,814,7.05,120,30.9,25.7,26.1,0.31
-33.96795,18.42487,2025-09-24T03:15:00Z,1,751,5.21,102,20.5,31.7,24.8,0.0
-33.97586,18.43479,2025-09-24T03:15:00Z,1,825,14.3,135,34.3,38.9,27.8,0.0
-33.96485,18.39393,2025-09-24T03:15:00Z,1,778,5.91,111,27.0,38.7,26.0,0.0
-33.9502,18.41767,2025-09-24T03:15:00Z,1,704,22.85,98,24.3,21.2,24.4,0.0
-33.95772,18.41931,2025-09-24T03:15:00Z,1,600,26.79,129,27.6,31.5,21.6,0.0
-33.94821,18.41821,2025-09-24T03:15:00Z,1,848,5.32,91,26.8,16.7,19.9,0.45
-33.94339,18.42768,2025-09-24T03:15:00Z,1,825,28.19,96,10.8,31.7,23.9,0.45
-33.95933,18.42561,2025-09-24T03:15:00Z,1,629,9.56,126,10.3,30.1,18.3,0.0
-33.95821,18.40266,2025-09-24T03:15:00Z,1,772,10.95,171,31.5,30.0,20.1,0.0
-33.94679,18.42399,2025-09-24T03:15:00Z,1,723,18.85,97,23.5,17.0,19.9,0.0
-33.96581,18.40833,2025-09-24T03:15:00Z,1,715,11.21,104,13.2,17.8,24.9,0.0
-33.97621,18.39255,2025-09-24T03:15:00Z,1,627,24.34,98,26.3,19.6,18.0,0.0
-33.95859,18.40356,2025-09-24T03:15:00Z,1,847,8.8,158,12.2,15.2,27.9,0.0
-33.95333,18.41389,2025-09-24T03:15:00Z,1,753,14.03,103,18.4,16.8,25.2,0.0
-33.93837,18.42676,2025-09-24T03:15:00Z,1,836,25.44,114,23.1,19.7,16.7,0.0
-33.94199,18.42455,2025-09-24T03:15:00Z,1,838,15.23,137,13.0,34.0,23.5,0.0
-33.9581,18.40404,2025-09-24T03:15:00Z,1,649,28.68,133,27.4,23.0,25.5,0.0
-33.96453,18.42273,2025-09-24T03:15:00Z,1,653,25.56,167,36.7,17.5,18.8,0.0
-33.9737,18.4127,2025-09-24T03:15:00Z,1,752,5.7,98,19.7,16.4,23.2,0.0
-33.95469,18.4183,2025-09-24T03:15:00Z,1,627,16.94,133,34.4,36.7,21.0,0.0
-33.96894,18.42204,2025-09-24T03:15:00Z,1,804,23.97,129,22.3,18.1,18.7,0.0
-33.94192,18.42031,2025-09-24T03:15:00Z,1,642,20.44,96,33.0,18.7,25.3,0.0
-33.96699,18.41339,2025-09-24T03:15:00Z,1,836,25.06,134,24.9,31.5,19.9,0.0
-33.93892,18.422,2025-09-24T03:15:00Z,1,878,21.5,110,29.6,35.9,19.2,0.14
-33.97603,18.41197,2025-09-24T03:15:00Z,1,809,9.11,167,30.7,18.6,24.1,0.0
-33.96222,18.40509,2025-09-24T03:15:00Z,1,711,29.7,149,14.0,34.5,20.8,0.0
-33.96015,18.40357,2025-09-24T03:15:00Z,1,630,29.32,175,25.0,26.8,26.0,0.0
-33.97459,18.41864,2025-09-24T03:15:00Z,1,689,10.41,118,36.8,24.4,18.4,0.0
-33.9544,18.43457,2025-09-24T03:15:00Z,1,605,26.81,150,26.2,37.4,21.8,0.0
-33.96092,18.41246,2025-09-24T03:15:00Z,1,652,7.75,129,17.5,21.7,17.8,0.0
-33.97657,18.41086,2025-09-24T03:15:00Z,1,780,23.88,171,34.5,29.7,24.4,0.0
-33.96188,18.40173,2025-09-24T03:15:00Z,1,876,6.53,92,18.9,18.1,20.5,0.0
-33.94385,18.4251,2025-09-24T03:15:00Z,1,727,18.52,131,31.3,30.8,20.4,0.0
-33.97396,18.41768,2025-09-24T03:15:00Z,1,778,10.8,153,18.4,20.8,19.2,0.0
-33.96356,18.39985,2025-09-24T03:15:00Z,1,668,22.76,174,24.3,23.8,21.4,0.0
-33.94632,18.42145,2025-09-24T03:15:00Z,1,603,13.71,109,24.4,27.4,25.1,0.0
-33.9464,18.41086,2025-09-24T03:15:00Z,1,857,7.7,142,23.3,18.3,17.7,0.0
-33.94633,18.39728,2025-09-24T03:15:00Z,1,730,28.31,149,31.5,16.1,26.3,0.0
-33.96831,18.42811,2025-09-24T03:15:00Z,1,836,16.09,117,33.3,20.7,22.6,0.0
-33.94552,18.40549,2025-09-24T03:15:00Z,1,840,21.55,106,37.0,32.2,18.6,0.0
-33.97526,18.41826,2025-09-24T03:15:00Z,1,832,11.41,130,14.4,19.4,27.3,0.0
-33.93978,18.41746,2025-09-24T03:15:00Z,1,897,27.4,123,22.3,37.1,19.0,0.0
-33.94578,18.42566,2025-09-24T03:15:00Z,1,681,10.71,114,13.0,17.8,24.9,0.0
-33.94238,18.42969,2025-09-24T03:15:00Z,1,684,14.79,133,14.4,36.0,23.9,0.0
-33.9461,18.39881,2025-09-24T03:15:00Z,1,799,7.4,107,12.7,21.8,17.0,0.0
-33.9407,18.3994,2025-09-24T03:15:00Z,1,878,11.83,100,17.6,31.6,16.2,0.05
-33.93807,18.42399,2025-09-24T03:15:00Z,1,742,22.22,170,18.0,37.8,20.1,0.07
-33.96921,18.4124,2025-09-24T03:15:00Z,1,765,22.67,180,22.2,20.1,26.1,0.0
-33.95581,18.40344,2025-09-24T03:15:00Z,1,881,5.43,173,28.1,36.9,16.4,0.0
-33.96204,18.4182,2025-09-24T03:15:00Z,1,719,18.09,119,28.0,16.0,19.9,0.0
-33.95009,18.43426,2025-09-24T03:15:00Z,1,752,18.49,109,15.3,32.8,26.4,0.0
-33.94462,18.39483,2025-09-24T03:15:00Z,1,865,6.8,135,29.0,31.0,21.6,0.0
-33.93909,18.40816,2025-09-24T03:15:00Z,1,667,12.87,150,11.3,26.5,23.1,0.0
-33.95836,18.40763,2025-09-24T03:15:00Z,1,896,17.73,100,27.6,22.9,17.7,0.0
-33.94541,18.39392,2025-09-24T03:15:00Z,1,605,25.26,150,18.1,38.1,27.9,0.0
-33.94186,18.41445,2025-09-24T03:15:00Z,1,653,26.97,138,19.2,35.0,24.6,0.0
-33.9469,18.41414,2025-09-24T03:15:00Z,1,651,10.86,124,10.9,16.9,24.8,0.0
-33.95248,18.41088,2025-09-24T03:15:00Z,1,893,18.96,104,31.6,25.7,23.8,0.42
-33.9757,18.41556,2025-09-24T03:15:00Z,1,600,12.73,123,33.4,30.3,17.1,0.0
-33.95637,18.3965,2025-09-24T03:15:00Z,1,900,23.95,160,21.9,33.1,23.6,0.0
-33.96469,18.41277,2025-09-24T03:15:00Z,1,884,9.32,159,10.4,33.1,19.1,0.0
-33.95383,18.42046,2025-09-24T03:15:00Z,1,676,20.57,151,26.9,29.7,23.8,0.0
-33.96143,18.40421,2025-09-24T03:15:00Z,1,800,10.11,165,31.5,25.8,27.8,0.0
-33.97645,18.42233,2025-09-24T03:15:00Z,1,666,27.63,132,16.7,35.1,25.2,0.46
-33.97312,18.39259,2025-09-24T03:15:00Z,1,600,6.44,144,18.6,26.6,23.0,0.0
-33.95414,18.43059,2025-09-24T03:15:00Z,1,757,24.1,103,13.1,35.9,16.8,0.0
-33.94073,18.40354,2025-09-24T03:15:00Z,1,664,20.36,100,26.4,38.3,18.7,0.0
-33.97245,18.4194,2025-09-24T03:15:00Z,1,608,5.64,168,22.5,32.7,24.5,0.0
-33.97452,18.39525,2025-09-24T03:15:00Z,1,625,14.84,134,30.4,34.0,26.4,0.0
-33.96153,18.42604,2025-09-24T03:15:00Z,1,685,28.67,142,33.8,38.2,17.8,0.0
-33.97512,18.43207,2025-09-24T03:15:00Z,1,866,23.69,162,11.3,39.4,20.0,0.0
-33.94338,18.41391,2025-09-24T03:15:00Z,1,744,10.08,152,14.6,24.6,20.2,0.0
-33.95735,18.41803,2025-09-24T03:15:00Z,1,866,10.12,98,20.0,21.5,25.4,0.0
-33.96588,18.41152,2025-09-24T03:15:00Z,1,828,26.4,95,29.9,18.3,24.3,0.0
-33.95106,18.43259,2025-09-24T03:15:00Z,1,643,17.53,140,19.3,17.8,24.0,0.0
-33.93769,18.40702,2025-09-24T03:15:00Z,1,674,24.7,113,13.9,36.7,18.5,0.0
-33.94744,18.40314,2025-09-24T03:15:00Z,1,793,23.96,154,28.5,21.0,24.7,0.0
-33.95293,18.39256,2025-09-24T03:15:00Z,1,605,17.9,127,31.0,32.9,17.8,0.0
-33.93782,18.39912,2025-09-24T03:15:00Z,1,802,12.9,101,34.1,20.8,19.8,0.23
-33.93997,18.40714,2025-09-24T03:15:00Z,1,787,12.12,164,37.2,15.4,21.3,0.49
-33.94275,18.39669,2025-09-24T03:15:00Z,1,784,19.53,131,15.1,31.9,26.6,0.0
-33.96843,18.41787,2025-09-24T03:15:00Z,1,679,10.12,138,12.4,15.0,25.5,0.47
-33.9508,18.4157,2025-09-24T03:15:00Z,1,797,22.11,130,31.6,26.6,24.6,0.0
-33.97403,18.4059,2025-09-24T03:15:00Z,1,694,13.99,162,38.0,18.8,17.8,0.0
-33.97244,18.42398,2025-09-24T03:15:00Z,1,706,5.22,111,12.1,38.5,16.9,0.0
-33.96431,18.41175,2025-09-24T03:15:00Z,1,892,12.49,167,16.2,16.1,19.5,0.0
-33.95156,18.42038,2025-09-24T03:15:00Z,1,616,29.7,96,39.2,20.2,22.7,0.0
-33.97309,18.40797,2025-09-24T03:15:00Z,1,600,8.17,142,20.0,24.0,21.7,0.0
-33.95746,18.39223,2025-09-24T03:15:00Z,1,875,19.07,148,32.0,37.2,19.2,0.37
-33.95588,18.42407,2025-09-24T03:15:00Z,1,805,23.68,92,39.1,34.7,21.6,0.39
-33.95765,18.41449,2025-09-24T03:15:00Z,1,640,24.23,132,14.1,18.4,23.2,0.0
-33.96061,18.41545,2025-09-24T03:15:00Z,1,604,15.77,170,11.9,20.6,20.4,0.0
-33.95488,18.39343,2025-09-24T03:15:00Z,1,806,17.73,161,18.1,38.9,18.7,0.0
-33.94704,18.39559,2025-09-24T03:15:00Z,1,622,6.09,113,29.9,20.8,24.0,0.0
-33.95121,18.39519,2025-09-24T03:15:00Z,1,861,9.72,171,30.2,27.8,18.1,0.0
-33.97095,18.43411,2025-09-24T03:15:00Z,1,813,10.43,129,25.3,36.0,19.4,0.0
-33.95209,18.4343,2025-09-24T03:15:00Z,1,699,27.36,152,30.3,15.2,26.7,0.0
-33.97113,18.41042,2025-09-24T03:15:00Z,1,810,9.5,167,24.9,34.3,22.5,0.0
-33.95435,18.40523,2025-09-24T03:15:00Z,1,754,22.64,170,11.0,33.2,26.9,0.0
-33.94848,18.39678,2025-09-24T03:15:00Z,1,842,22.58,97,23.1,19.2,18.1,0.0
-33.96451,18.39389,2025-09-24T03:15:00Z,1,820,6.3,128,26.5,25.3,22.8,0.0
-33.97485,18.43364,2025-09-24T03:15:00Z,1,865,15.21,118,26.8,20.9,18.7,0.0
-33.94245,18.41991,2025-09-24T03:15:00Z,1,814,22.95,139,18.0,18.1,16.7,0.0
-33.93962,18.40381,2025-09-24T03:15:00Z,1,704,14.51,143,28.0,31.3,20.1,0.0
-33.9759,18.42344,2025-09-24T03:15:00Z,1,770,18.98,172,34.6,32.9,17.0,0.0
-33.94656,18.41044,2025-09-24T03:15:00Z,1,747,12.42,97,20.5,32.2,22.8,0.0
-33.93802,18.39647,2025-09-24T03:15:00Z,1,648,8.31,124,19.7,27.8,17.1,0.0
-33.96317,18.4271,2025-09-24T03:15:00Z,1,733,17.96,153,23.3,32.7,20.7,0.0
-33.94957,18.41726,2025-09-24T03:15:00Z,1,887,23.86,142,17.3,18.6,16.6,0.0
-33.959,18.43306,2025-09-24T03:15:00Z,1,696,29.42,148,27.0,29.5,25.3,0.0
-33.94558,18.42497,2025-09-24T03:15:00Z,1,838,24.8,126,22.6,20.7,27.9,0.48
-33.96077,18.43041,2025-09-24T03:15:00Z,1,761,13.59,143,39.8,36.1,21.9,0.0
-33.96746,18.43075,2025-09-24T03:15:00Z,1,825,25.03,96,34.3,27.4,25.4,0.0
-33.96923,18.41126,2025-09-24T03:15:00Z,1,715,14.19,90,18.1,21.2,27.1,0.0
-33.9542,18.40046,2025-09-24T03:15:00Z,1,608,17.84,177,11.7,21.0,22.5,0.0
-33.95495,18.40371,2025-09-24T03:15:00Z,1,728,15.89,128,24.8,23.3,23.3,0.0
-33.96247,18.42267,2025-09-24T03:15:00Z,1,900,10.81,175,31.1,31.6,21.0,0.0
-33.97306,18.43578,2025-09-24T03:15:00Z,1,700,24.48,107,15.3,17.8,21.9,0.0
-33.97461,18.42965,2025-09-24T03:30:00Z,1,673,9.21,163,28.1,20.0,17.1,0.0
-33.94953,18.42914,2025-09-24T03:30:00Z,1,627,22.24,158,39.1,28.7,17.0,0.0
-33.97749,18.40595,2025-09-24T03:30:00Z,1,610,26.39,165,13.7,24.5,27.2,0.0
