Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation,Terrain
-33.97312,18.39259,2025-09-24T02:30:00Z,1.0,648.0,15.95,171,10.1,22.4,18.1,0.0,road
-33.95414,18.43059,2025-09-24T02:30:00Z,1.0,882.0,16.97,174,26.2,17.6,22.2,0.0,road
-33.94073,18.40354,2025-09-24T02:30:00Z,1.0,808.0,21.26,175,38.6,38.8,18.0,0.0,road
-33.97245,18.4194,2025-09-24T02:30:00Z,1.0,727.0,18.38,133,26.0,37.7,26.5,0.0,road
-33.97452,18.39525,2025-09-24T02:30:00Z,1.0,622.0,17.37,120,13.8,29.0,27.4,0.0,road
-33.96153,18.42604,2025-09-24T02:30:00Z,1.0,799.0,29.52,170,31.3,15.4,27.1,0.0,road
-33.97512,18.43207,2025-09-24T02:30:00Z,1.0,724.0,5.59,178,31.5,34.7,20.7,0.0,road
-33.94338,18.41391,2025-09-24T02:30:00Z,1.0,692.0,12.03,157,30.3,18.4,20.2,0.0,road
-33.95735,18.41803,2025-09-24T02:30:00Z,1.0,733.0,14.52,115,21.4,21.6,16.9,0.0,road
-33.96588,18.41152,2025-09-24T02:30:00Z,1.0,739.0,11.57,135,32.3,16.5,25.8,0.0,road
-33.95106,18.43259,2025-09-24T02:30:00Z,1.0,753.0,10.74,169,18.1,36.1,21.6,0.0,road
-33.93769,18.40702,2025-09-24T02:30:00Z,1.0,816.0,15.99,164,31.9,37.3,23.0,0.0,road
-33.94744,18.40314,2025-09-24T02:30:00Z,1.0,792.0,28.48,152,33.3,21.8,20.0,0.0,road
-33.95293,18.39256,2025-09-24T02:30:00Z,1.0,634.0,5.32,153,36.2,16.3,20.9,0.0,road
-33.93782,18.39912,2025-09-24T02:30:00Z,1.0,668.0,8.25,94,16.2,23.9,18.2,0.12,road
-33.93997,18.40714,2025-09-24T02:30:00Z,1.0,887.0,14.73,132,18.3,25.0,20.5,0.0,road
-33.94275,18.39669,2025-09-24T02:30:00Z,1.0,899.0,25.5,147,10.0,25.1,22.3,0.0,road
-33.96843,18.41787,2025-09-24T02:30:00Z,1.0,657.0,22.19,94,32.6,16.5,24.2,0.0,road
-33.9508,18.4157,2025-09-24T02:30:00Z,1.0,758.0,12.48,92,24.9,17.2,23.9,0.0,road
-33.97403,18.4059,2025-09-24T02:30:00Z,1.0,754.0,28.58,168,29.3,16.7,26.5,0.0,road
-33.97244,18.42398,2025-09-24T02:30:00Z,1.0,729.0,7.04,95,34.8,20.7,16.4,0.0,road
-33.96431,18.41175,2025-09-24T02:30:00Z,1.0,640.0,12.34,169,34.0,27.3,25.0,0.0,road
-33.95156,18.42038,2025-09-24T02:30:00Z,1.0,786.0,27.71,173,23.0,27.0,17.2,0.0,road
-33.97309,18.40797,2025-09-24T02:30:00Z,1.0,792.0,8.07,178,26.2,22.0,18.9,0.0,road
-33.95746,18.39223,2025-09-24T02:30:00Z,1.0,784.0,6.09,141,20.5,23.5,19.7,0.0,road
-33.95588,18.42407,2025-09-24T02:30:00Z,1.0,685.0,15.6,168,33.5,29.8,27.5,0.0,road
-33.95765,18.41449,2025-09-24T02:30:00Z,1.0,808.0,13.53,94,22.8,15.8,17.8,0.0,road
-33.96061,18.41545,2025-09-24T02:30:00Z,1.0,629.0,20.48,163,14.4,33.8,19.1,0.0,road
-33.95488,18.39343,2025-09-24T02:30:00Z,1.0,668.0,29.19,130,39.6,21.8,21.9,0.0,road
-33.94704,18.39559,2025-09-24T02:30:00Z,1.0,611.0,24.46,118,17.5,18.5,20.1,0.0,road
-33.95121,18.39519,2025-09-24T02:30:00Z,1.0,720.0,12.21,120,14.9,32.1,22.3,0.0,road
-33.97095,18.43411,2025-09-24T02:30:00Z,1.0,863.0,11.68,164,15.4,18.0,23.8,0.0,road
-33.95209,18.4343,2025-09-24T02:30:00Z,1.0,635.0,13.51,93,37.5,23.2,19.4,0.0,road
-33.97113,18.41042,2025-09-24T02:30:00Z,1.0,645.0,26.0,173,16.8,35.2,25.9,0.22,road
-33.95435,18.40523,2025-09-24T02:30:00Z,1.0,735.0,15.4,92,11.7,21.0,19.6,0.0,road
-33.94848,18.39678,2025-09-24T02:30:00Z,1.0,766.0,6.96,121,34.9,15.8,18.2,0.0,road
-33.96451,18.39389,2025-09-24T02:30:00Z,1.0,721.0,27.92,173,27.5,29.0,16.4,0.0,road
-33.97485,18.43364,2025-09-24T02:30:00Z,1.0,891.0,26.71,114,32.4,24.5,19.6,0.0,road
-33.94245,18.41991,2025-09-24T02:30:00Z,1.0,808.0,15.4,174,29.7,30.8,24.2,0.0,road
-33.93962,18.40381,2025-09-24T02:30:00Z,1.0,805.0,6.86,169,10.2,26.1,25.9,0.0,road
-33.9759,18.42344,2025-09-24T02:30:00Z,1.0,680.0,19.25,123,26.5,33.2,17.8,0.0,road
-33.94656,18.41044,2025-09-24T02:30:00Z,1.0,819.0,13.84,131,39.6,22.5,17.1,0.0,road
-33.93802,18.39647,2025-09-24T02:30:00Z,1.0,616.0,16.27,117,37.1,22.4,26.1,0.24,road
-33.96317,18.4271,2025-09-24T02:30:00Z,1.0,830.0,6.85,159,25.2,24.8,19.2,0.0,road
-33.94957,18.41726,2025-09-24T02:30:00Z,1.0,621.0,8.24,110,22.9,34.2,21.5,0.0,road
-33.959,18.43306,2025-09-24T02:30:00Z,1.0,740.0,8.4,96,31.4,17.4,17.8,0.0,road
-33.94558,18.42497,2025-09-24T02:30:00Z,1.0,685.0,13.62,92,31.0,28.5,22.3,0.0,road
-33.96077,18.43041,2025-09-24T02:30:00Z,1.0,876.0,28.58,164,20.9,22.0,23.8,0.0,road
-33.96746,18.43075,2025-09-24T02:30:00Z,1.0,612.0,19.41,157,27.5,25.6,17.6,0.0,road
-33.96923,18.41126,2025-09-24T02:30:00Z,1.0,710.0,24.43,165,36.4,37.7,26.5,0.0,road
-33.9542,18.40046,2025-09-24T02:30:00Z,1.0,861.0,28.08,179,14.9,32.1,24.4,0.0,road
-33.95495,18.40371,2025-09-24T02:30:00Z,1.0,611.0,6.71,153,37.0,20.2,16.5,0.0,road
-33.96247,18.42267,2025-09-24T02:30:00Z,1.0,856.0,6.02,123,32.7,38.7,24.3,0.0,road
-33.97306,18.43578,2025-09-24T02:30:00Z,1.0,847.0,6.24,173,24.9,33.8,17.5,0.0,road
-33.97461,18.42965,2025-09-24T02:45:00Z,1.0,770.0,19.04,152,35.4,30.6,22.3,0.0,road
-33.94953,18.42914,2025-09-24T02:45:00Z,1.0,653.0,8.25,121,36.9,17.4,17.5,0.0,road
-33.97749,18.40595,2025-09-24T02:45:00Z,1.0,897.0,29.04,162,24.2,23.4,17.8,0.0,road
-33.94276,18.4313,2025-09-24T02:45:00Z,1.0,792.0,27.74,133,33.7,21.4,22.2,0.0,road
-33.97749,18.40663,2025-09-24T02:45:00Z,1.0,658.0,5.51,171,29.3,32.4,20.3,0.07,road
-33.93848,18.40741,2025-09-24T02:45:00Z,1.0,877.0,16.84,158,38.5,37.7,26.6,0.0,road
-33.96457,18.43725,2025-09-24T02:45:00Z,1.0,684.0,24.86,109,17.8,17.9,20.3,0.0,road
-33.94116,18.39875,2025-09-24T02:45:00Z,1.0,836.0,29.2,104,14.9,22.0,25.0,0.0,road
-33.94344,18.43214,2025-09-24T02:45:00Z,1.0,778.0,17.54,124,39.4,28.3,24.5,0.0,road
-33.96911,18.42464,2025-09-24T02:45:00Z,1.0,607.0,27.54,131,36.4,26.4,26.5,0.0,road
-33.96691,18.42812,2025-09-24T02:45:00Z,1.0,772.0,7.66,104,37.3,35.8,16.4,0.0,road
-33.96239,18.41149,2025-09-24T02:45:00Z,1.0,656.0,20.93,161,12.2,27.3,25.4,0.0,road
-33.96916,18.40995,2025-09-24T02:45:00Z,1.0,641.0,18.42,104,30.9,22.2,27.8,0.0,road
-33.95545,18.42317,2025-09-24T02:45:00Z,1.0,671.0,21.01,109,33.1,26.7,22.2,0.0,road
-33.95403,18.40234,2025-09-24T02:45:00Z,1.0,801.0,25.89,165,37.5,17.3,24.0,0.5,road
-33.94342,18.43762,2025-09-24T02:45:00Z,1.0,660.0,21.88,97,25.3,20.5,20.2,0.1,road
-33.96279,18.42543,2025-09-24T02:45:00Z,1.0,731.0,16.69,92,11.7,38.6,17.7,0.0,road
-33.95915,18.39635,2025-09-24T02:45:00Z,1.0,677.0,11.47,166,30.6,21.4,21.7,0.0,road
-33.96575,18.39987,2025-09-24T02:45:00Z,1.0,666.0,26.8,162,26.0,25.2,27.6,0.0,road
-33.93734,18.42951,2025-09-24T02:45:00Z,1.0,788.0,23.14,157,12.6,39.7,25.1,0.0,road
-33.96221,18.40288,2025-09-24T02:45:00Z,1.0,663.0,7.48,180,10.3,34.4,19.2,0.0,road
-33.94517,18.40251,2025-09-24T02:45:00Z,1.0,613.0,23.67,150,31.4,20.7,28.0,0.0,road
-33.96847,18.39585,2025-09-24T02:45:00Z,1.0,711.0,19.74,115,29.8,39.5,25.4,0.0,road
-33.96882,18.42943,2025-09-24T02:45:00Z,1.0,691.0,24.01,125,36.1,38.8,20.3,0.0,road
-33.93826,18.42205,2025-09-24T02:45:00Z,1.0,685.0,14.94,113,24.2,35.0,26.0,0.0,road
-33.96882,18.41851,2025-09-24T02:45:00Z,1.0,671.0,16.16,90,12.1,25.9,21.1,0.0,road
-33.94084,18.42791,2025-09-24T02:45:00Z,1.0,612.0,12.32,98,35.1,33.7,24.9,0.0,road
-33.94579,18.4142,2025-09-24T02:45:00Z,1.0,877.0,12.56,148,32.8,35.4,16.2,0.0,road
-33.94161,18.39342,2025-09-24T02:45:00Z,1.0,855.0,13.19,157,14.6,17.1,18.6,0.0,road
-33.97461,18.40182,2025-09-24T02:45:00Z,1.0,803.0,25.72,156,17.3,24.8,20.4,0.0,road
-33.94317,18.43061,2025-09-24T02:45:00Z,1.0,706.0,15.87,90,38.0,20.4,17.1,0.0,road
-33.96297,18.43355,2025-09-24T02:45:00Z,1.0,864.0,18.02,116,34.1,18.4,27.5,0.0,road
-33.96795,18.42487,2025-09-24T02:45:00Z,1.0,887.0,9.45,154,15.5,18.3,23.7,0.0,road
-33.97586,18.43479,2025-09-24T02:45:00Z,1.0,890.0,28.88,95,13.2,38.5,25.6,0.04,road
-33.96485,18.39393,2025-09-24T02:45:00Z,1.0,671.0,14.12,133,29.4,18.7,25.2,0.0,road
-33.9502,18.41767,2025-09-24T02:45:00Z,1.0,621.0,13.26,159,23.2,34.0,21.6,0.0,road
-33.95772,18.41931,2025-09-24T02:45:00Z,1.0,887.0,26.2,145,34.9,16.8,17.1,0.0,road
-33.94821,18.41821,2025-09-24T02:45:00Z,1.0,869.0,26.28,114,25.6,33.7,24.3,0.0,road
-33.94339,18.42768,2025-09-24T02:45:00Z,1.0,844.0,17.67,176,17.8,24.0,17.6,0.0,road
-33.95933,18.42561,2025-09-24T02:45:00Z,1.0,798.0,11.65,127,14.3,21.2,27.4,0.0,road
-33.95821,18.40266,2025-09-24T02:45:00Z,1.0,618.0,18.7,102,22.9,16.5,27.8,0.0,road
-33.94679,18.42399,2025-09-24T02:45:00Z,1.0,814.0,29.05,128,29.4,29.5,24.1,0.0,road
-33.96581,18.40833,2025-09-24T02:45:00Z,1.0,662.0,9.82,128,26.7,25.7,22.0,0.0,road
-33.97621,18.39255,2025-09-24T02:45:00Z,1.0,876.0,13.45,121,36.5,20.0,22.0,0.0,road
-33.95859,18.40356,2025-09-24T02:45:00Z,1.0,664.0,28.99,92,36.6,21.0,20.5,0.1,road
-33.95333,18.41389,2025-09-24T02:45:00Z,1.0,637.0,27.09,110,12.6,17.0,18.2,0.0,road
-33.93837,18.42676,2025-09-24T02:45:00Z,1.0,648.0,26.3,131,22.7,16.9,19.2,0.0,road
-33.94199,18.42455,2025-09-24T02:45:00Z,1.0,862.0,26.12,116,39.2,25.2,20.2,0.0,road
-33.9581,18.40404,2025-09-24T02:45:00Z,1.0,882.0,24.23,173,23.5,32.4,20.9,0.0,road
-33.96453,18.42273,2025-09-24T02:45:00Z,1.0,735.0,22.68,113,27.9,19.7,18.1,0.0,road
-33.9737,18.4127,2025-09-24T02:45:00Z,1.0,827.0,22.69,161,22.1,24.1,25.0,0.0,road
-33.95469,18.4183,2025-09-24T02:45:00Z,1.0,870.0,22.92,154,22.6,28.4,26.6,0.0,road
-33.96894,18.42204,2025-09-24T02:45:00Z,1.0,770.0,9.11,149,33.4,24.8,26.0,0.0,road
-33.94192,18.42031,2025-09-24T02:45:00Z,1.0,859.0,17.79,98,17.1,35.7,28.0,0.0,road
-33.96699,18.41339,2025-09-24T02:45:00Z,1.0,791.0,24.57,147,19.5,21.4,18.7,0.0,road
-33.93892,18.422,2025-09-24T02:45:00Z,1.0,744.0,17.59,132,25.4,16.2,27.3,0.0,road
-33.97603,18.41197,2025-09-24T02:45:00Z,1.0,646.0,9.36,178,16.8,20.1,22.9,0.46,road
-33.96222,18.40509,2025-09-24T02:45:00Z,1.0,796.0,20.12,93,22.8,16.0,20.1,0.0,road
-33.96015,18.40357,2025-09-24T02:45:00Z,1.0,786.0,26.97,113,38.9,37.4,20.9,0.0,road
-33.97459,18.41864,2025-09-24T02:45:00Z,1.0,835.0,9.91,160,18.4,23.2,21.6,0.31,road
-33.9544,18.43457,2025-09-24T02:45:00Z,1.0,682.0,13.87,106,31.0,17.5,21.3,0.0,road
-33.96092,18.41246,2025-09-24T02:45:00Z,1.0,659.0,14.35,155,36.0,20.4,21.9,0.0,road
-33.97657,18.41086,2025-09-24T02:45:00Z,1.0,694.0,28.41,125,35.3,17.7,25.3,0.0,road
-33.96188,18.40173,2025-09-24T02:45:00Z,1.0,807.0,21.73,100,30.7,21.3,20.5,0.0,road
-33.94385,18.4251,2025-09-24T02:45:00Z,1.0,617.0,25.26,113,30.3,21.3,21.3,0.0,road
-33.97396,18.41768,2025-09-24T02:45:00Z,1.0,647.0,13.01,131,13.5,31.4,17.9,0.0,road
-33.96356,18.39985,2025-09-24T02:45:00Z,1.0,737.0,26.72,99,18.4,29.6,24.9,0.0,road
-33.94632,18.42145,2025-09-24T02:45:00Z,1.0,798.0,21.08,166,13.3,25.7,21.0,0.0,road
-33.9464,18.41086,2025-09-24T02:45:00Z,1.0,777.0,26.72,132,12.2,33.2,27.3,0.18,road
-33.94633,18.39728,2025-09-24T02:45:00Z,1.0,610.0,27.79,90,37.1,26.1,16.0,0.0,road
-33.96831,18.42811,2025-09-24T02:45:00Z,1.0,739.0,15.87,169,32.3,15.6,23.8,0.0,road
-33.94552,18.40549,2025-09-24T02:45:00Z,1.0,630.0,9.47,150,39.2,34.5,27.5,0.0,road
-33.97526,18.41826,2025-09-24T02:45:00Z,1.0,886.0,19.57,91,11.7,27.3,22.1,0.0,road
-33.93978,18.41746,2025-09-24T02:45:00Z,1.0,620.0,23.47,96,11.6,22.4,23.0,0.0,road
-33.94578,18.42566,2025-09-24T02:45:00Z,1.0,837.0,13.34,166,17.5,36.3,16.3,0.0,road
-33.94238,18.42969,2025-09-24T02:45:00Z,1.0,683.0,26.87,139,23.7,24.7,23.1,0.0,road
-33.9461,18.39881,2025-09-24T02:45:00Z,1.0,885.0,27.11,110,39.2,39.9,18.3,0.0,road
-33.9407,18.3994,2025-09-24T02:45:00Z,1.0,733.0,28.99,150,39.0,37.7,27.9,0.0,road
-33.93807,18.42399,2025-09-24T02:45:00Z,1.0,809.0,23.27,170,27.6,39.1,23.3,0.0,road
-33.96921,18.4124,2025-09-24T02:45:00Z,1.0,667.0,10.01,157,16.6,16.2,16.5,0.04,road
-33.95581,18.40344,2025-09-24T02:45:00Z,1.0,639.0,17.27,97,38.8,31.9,20.0,0.0,road
-33.96204,18.4182,2025-09-24T02:45:00Z,1.0,845.0,21.49,139,20.5,33.9,27.8,0.0,road
-33.95009,18.43426,2025-09-24T02:45:00Z,1.0,762.0,16.98,151,25.1,37.1,26.6,0.0,road
-33.94462,18.39483,2025-09-24T02:45:00Z,1.0,754.0,20.92,101,19.8,29.2,21.6,0.0,road
-33.93909,18.40816,2025-09-24T02:45:00Z,1.0,724.0,13.82,99,16.6,16.2,26.2,0.0,road
-33.95836,18.40763,2025-09-24T02:45:00Z,1.0,710.0,6.63,151,35.2,15.8,25.7,0.0,road
-33.94541,18.39392,2025-09-24T02:45:00Z,1.0,761.0,7.23,135,25.8,16.8,17.3,0.0,road
-33.94186,18.41445,2025-09-24T02:45:00Z,1.0,867.0,21.35,130,29.0,39.2,20.6,0.0,road
-33.9469,18.41414,2025-09-24T02:45:00Z,1.0,677.0,16.3,140,35.2,17.4,22.2,0.39,road
-33.95248,18.41088,2025-09-24T02:45:00Z,1.0,857.0,29.83,98,20.3,28.2,28.0,0.0,road
-33.9757,18.41556,2025-09-24T02:45:00Z,1.0,796.0,17.34,147,16.3,37.0,23.2,0.0,road
-33.95637,18.3965,2025-09-24T02:45:00Z,1.0,610.0,21.94,147,25.0,18.3,16.3,0.0,road
-33.96469,18.41277,2025-09-24T02:45:00Z,1.0,681.0,11.55,93,17.3,25.4,25.3,0.0,road
-33.95383,18.42046,2025-09-24T02:45:00Z,1.0,759.0,12.22,113,18.2,39.1,20.8,0.0,road
-33.96143,18.40421,2025-09-24T02:45:00Z,1.0,819.0,18.46,138,37.8,17.2,25.7,0.0,road
-33.97645,18.42233,2025-09-24T02:45:00Z,1.0,614.0,6.61,105,32.5,20.2,21.2,0.0,road
-33.97312,18.39259,2025-09-24T02:45:00Z,1.0,823.0,18.37,99,17.1,32.7,19.9,0.0,road
-33.95414,18.43059,2025-09-24T02:45:00Z,1.0,698.0,6.57,170,21.8,22.4,16.2,0.0,road
-33.94073,18.40354,2025-09-24T02:45:00Z,1.0,767.0,27.29,141,28.2,22.2,26.3,0.0,road
-33.97245,18.4194,2025-09-24T02:45:00Z,1.0,721.0,7.78,128,16.4,23.5,19.6,0.0,road
-33.97452,18.39525,2025-09-24T02:45:00Z,1.0,853.0,13.02,143,33.2,24.5,24.3,0.0,road
-33.96153,18.42604,2025-09-24T02:45:00Z,1.0,798.0,7.21,94,34.9,34.6,20.1,0.0,road
-33.97512,18.43207,2025-09-24T02:45:00Z,1.0,732.0,21.35,153,14.5,37.7,20.8,0.0,road
-33.94338,18.41391,2025-09-24T02:45:00Z,1.0,622.0,10.89,96,32.1,21.5,27.2,0.0,road
-33.95735,18.41803,2025-09-24T02:45:00Z,1.0,645.0,23.82,96,38.8,27.9,19.3,0.0,road
-33.96588,18.41152,2025-09-24T02:45:00Z,1.0,842.0,28.8,99,16.7,21.2,27.9,0.0,road
-33.95106,18.43259,2025-09-24T02:45:00Z,1.0,793.0,9.25,164,23.6,33.3,26.7,0.0,road
-33.93769,18.40702,2025-09-24T02:45:00Z,1.0,770.0,27.54,114,20.8,22.5,22.8,0.0,road
-33.94744,18.40314,2025-09-24T02:45:00Z,1.0,752.0,13.2,135,18.8,24.0,16.8,0.0,road
-33.95293,18.39256,2025-09-24T02:45:00Z,1.0,807.0,24.94,156,27.3,22.2,24.3,0.0,road
-33.93782,18.39912,2025-09-24T02:45:00Z,1.0,846.0,22.2,146,10.3,24.7,22.6,0.0,road
-33.93997,18.40714,2025-09-24T02:45:00Z,1.0,757.0,27.49,109,31.2,26.0,16.3,0.0,road
-33.94275,18.39669,2025-09-24T02:45:00Z,1.0,876.0,23.09,106,18.7,39.1,17.3,0.01,road
-33.96843,18.41787,2025-09-24T02:45:00Z,1.0,870.0,25.25,119,30.6,26.5,19.6,0.0,road
-33.9508,18.4157,2025-09-24T02:45:00Z,1.0,729.0,7.47,109,37.0,35.3,18.9,0.0,road
-33.97403,18.4059,2025-09-24T02:45:00Z,1.0,636.0,14.31,129,31.6,27.8,27.4,0.0,road
-33.97244,18.42398,2025-09-24T02:45:00Z,1.0,652.0,21.43,180,16.2,22.0,16.2,0.0,road
-33.96431,18.41175,2025-09-24T02:45:00Z,1.0,820.0,26.28,93,26.0,20.2,20.9,0.0,road
-33.95156,18.42038,2025-09-24T02:45:00Z,1.0,605.0,29.37,176,33.4,24.4,18.2,0.0,road
-33.97309,18.40797,2025-09-24T02:45:00Z,1.0,743.0,13.62,168,11.0,27.2,16.6,0.0,road
-33.95746,18.39223,2025-09-24T02:45:00Z,1.0,874.0,13.53,124,16.4,29.6,19.6,0.0,road
-33.95588,18.42407,2025-09-24T02:45:00Z,1.0,797.0,22.4,159,15.2,39.0,16.1,0.0,road
-33.95765,18.41449,2025-09-24T02:45:00Z,1.0,893.0,23.84,177,33.3,15.7,25.2,0.0,road
-33.96061,18.41545,2025-09-24T02:45:00Z,1.0,750.0,5.28,178,10.9,24.4,25.8,0.0,road
-33.95488,18.39343,2025-09-24T02:45:00Z,1.0,834.0,23.63,103,13.8,30.8,24.9,0.0,road
-33.94704,18.39559,2025-09-24T02:45:00Z,1.0,852.0,20.65,164,21.7,27.3,21.4,0.0,road
-33.95121,18.39519,2025-09-24T02:45:00Z,1.0,698.0,27.03,179,26.6,18.8,19.8,0.0,road
-33.97095,18.43411,2025-09-24T02:45:00Z,1.0,794.0,20.88,164,14.7,26.2,18.7,0.0,road
-33.95209,18.4343,2025-09-24T02:45:00Z,1.0,852.0,12.12,166,16.5,35.4,22.5,0.29,road
-33.97113,18.41042,2025-09-24T02:45:00Z,1.0,667.0,16.21,111,17.0,18.4,17.3,0.0,road
-33.95435,18.40523,2025-09-24T02:45:00Z,1.0,795.0,16.25,119,13.5,24.6,23.4,0.0,road
-33.94848,18.39678,2025-09-24T02:45:00Z,1.0,713.0,19.95,110,33.9,19.7,26.5,0.0,road
-33.96451,18.39389,2025-09-24T02:45:00Z,1.0,775.0,10.84,127,13.0,20.1,21.5,0.0,road
-33.97485,18.43364,2025-09-24T02:45:00Z,1.0,643.0,5.48,135,10.1,23.7,22.6,0.0,road
-33.94245,18.41991,2025-09-24T02:45:00Z,1.0,676.0,22.12,111,28.0,35.0,26.3,0.0,road
-33.93962,18.40381,2025-09-24T02:45:00Z,1.0,622.0,25.35,153,19.0,19.0,16.8,0.0,road
-33.9759,18.42344,2025-09-24T02:45:00Z,1.0,603.0,29.31,157,22.3,33.5,22.9,0.0,road
-33.94656,18.41044,2025-09-24T02:45:00Z,1.0,604.0,26.55,128,22.0,24.2,18.1,0.0,road
-33.93802,18.39647,2025-09-24T02:45:00Z,1.0,641.0,19.18,136,14.2,38.6,20.8,0.0,road
-33.96317,18.4271,2025-09-24T02:45:00Z,1.0,664.0,10.04,126,10.2,17.7,17.2,0.0,road
-33.94957,18.41726,2025-09-24T02:45:00Z,1.0,889.0,14.29,175,16.6,29.2,17.2,0.0,road
-33.959,18.43306,2025-09-24T02:45:00Z,1.0,887.0,15.11,117,24.6,31.1,25.2,0.0,road
-33.94558,18.42497,2025-09-24T02:45:00Z,1.0,614.0,11.86,179,33.0,37.7,19.4,0.0,road
-33.96077,18.43041,2025-09-24T02:45:00Z,1.0,726.0,26.81,168,33.0,28.8,22.6,0.47,road
-33.96746,18.43075,2025-09-24T02:45:00Z,1.0,822.0,29.17,108,31.6,28.1,22.0,0.0,road
-33.96923,18.41126,2025-09-24T02:45:00Z,1.0,796.0,29.39,149,35.7,31.6,20.3,0.0,road
-33.9542,18.40046,2025-09-24T02:45:00Z,1.0,640.0,5.51,94,27.6,27.7,24.9,0.0,road
-33.95495,18.40371,2025-09-24T02:45:00Z,1.0,762.0,12.54,129,38.6,39.5,27.3,0.0,road
-33.96247,18.42267,2025-09-24T02:45:00Z,1.0,600.0,17.75,90,14.6,33.0,26.7,0.0,road
-33.97306,18.43578,2025-09-24T02:45:00Z,1.0,775.0,16.33,123,35.0,22.5,24.5,0.0,road
-33.97461,18.42965,2025-09-24T03:00:00Z,1.0,810.0,18.82,148,10.2,16.5,18.9,0.15,road
-33.94953,18.42914,2025-09-24T03:00:00Z,1.0,858.0,11.26,158,33.2,21.9,19.7,0.0,road
-33.97749,18.40595,2025-09-24T03:00:00Z,1.0,814.0,23.92,103,18.7,22.2,27.0,0.0,road
-33.94276,18.4313,2025-09-24T03:00:00Z,1.0,789.0,15.73,120,10.7,37.7,18.7,0.09,road
-33.97749,18.40663,2025-09-24T03:00:00Z,1.0,780.0,24.29,112,22.9,35.4,27.4,0.0,road
-33.93848,18.40741,2025-09-24T03:00:00Z,1.0,801.0,29.0,143,18.1,28.6,18.4,0.0,road
-33.96457,18.43725,2025-09-24T03:00:00Z,1.0,885.0,24.22,148,10.5,20.0,16.5,0.0,road
-33.94116,18.39875,2025-09-24T03:00:00Z,1.0,813.0,24.77,133,33.5,21.8,24.0,0.0,road
-33.94344,18.43214,2025-09-24T03:00:00Z,1.0,688.0,20.42,179,29.9,37.0,21.2,0.0,road
-33.96911,18.42464,2025-09-24T03:00:00Z,1.0,632.0,10.78,144,11.8,32.7,18.0,0.0,road
-33.96691,18.42812,2025-09-24T03:00:00Z,1.0,852.0,26.29,92,19.1,30.9,27.7,0.0,road
-33.96239,18.41149,2025-09-24T03:00:00Z,1.0,664.0,16.0,180,36.4,32.0,21.2,0.0,road
-33.96916,18.40995,2025-09-24T03:00:00Z,1.0,626.0,24.64,180,27.6,17.9,17.9,0.23,road
-33.95545,18.42317,2025-09-24T03:00:00Z,1.0,779.0,16.21,117,19.8,25.7,22.3,0.0,road
-33.95403,18.40234,2025-09-24T03:00:00Z,1.0,849.0,29.21,115,14.4,19.2,16.1,0.0,road
-33.94342,18.43762,2025-09-24T03:00:00Z,1.0,900.0,5.55,134,36.6,29.2,17.1,0.0,road
-33.96279,18.42543,2025-09-24T03:00:00Z,1.0,659.0,24.32,126,33.9,39.0,19.6,0.0,road
-33.95915,18.39635,2025-09-24T03:00:00Z,1.0,889.0,17.29,93,11.5,25.0,20.9,0.0,road
-33.96575,18.39987,2025-09-24T03:00:00Z,1.0,867.0,5.93,102,33.7,24.9,17.0,0.0,road
-33.93734,18.42951,2025-09-24T03:00:00Z,1.0,766.0,24.35,158,22.6,23.6,19.7,0.0,road
-33.96221,18.40288,2025-09-24T03:00:00Z,1.0,748.0,16.16,180,19.1,18.9,25.5,0.0,road
-33.94517,18.40251,2025-09-24T03:00:00Z,1.0,775.0,11.86,135,24.0,21.7,20.0,0.0,road
-33.96847,18.39585,2025-09-24T03:00:00Z,1.0,838.0,11.37,120,28.1,38.2,24.2,0.0,road
-33.96882,18.42943,2025-09-24T03:00:00Z,1.0,852.0,15.57,126,24.1,38.1,16.7,0.0,road
-33.93826,18.42205,2025-09-24T03:00:00Z,1.0,805.0,29.43,133,11.9,23.7,17.5,0.0,road
-33.96882,18.41851,2025-09-24T03:00:00Z,1.0,803.0,10.02,102,36.9,37.1,21.6,0.0,road
-33.94084,18.42791,2025-09-24T03:00:00Z,1.0,641.0,12.1,127,35.3,28.7,24.8,0.0,road
-33.94579,18.4142,2025-09-24T03:00:00Z,1.0,738.0,5.72,173,32.1,35.1,22.4,0.0,road
-33.94161,18.39342,2025-09-24T03:00:00Z,1.0,642.0,21.15,163,35.9,22.2,18.2,0.0,road
-33.97461,18.40182,2025-09-24T03:00:00Z,1.0,735.0,23.73,127,23.6,33.7,20.9,0.0,road
-33.94317,18.43061,2025-09-24T03:00:00Z,1.0,743.0,17.47,127,14.3,16.2,25.2,0.0,road
-33.96297,18.43355,2025-09-24T03:00:00Z,1.0,685.0,14.47,134,39.3,36.4,17.1,0.0,road
-33.96795,18.42487,2025-09-24T03:00:00Z,1.0,780.0,14.07,121,24.0,29.4,24.6,0.0,road
-33.97586,18.43479,2025-09-24T03:00:00Z,1.0,835.0,19.77,160,38.4,24.3,16.7,0.0,road
-33.96485,18.39393,2025-09-24T03:00:00Z,1.0,823.0,6.4,139,22.2,26.9,17.2,0.0,road
-33.9502,18.41767,2025-09-24T03:00:00Z,1.0,827.0,7.01,127,11.9,26.6,25.9,0.0,road
